index	auroc	auprc	hit1	hit10	avg_n_true_pos	avg_n_true_neg	n_queries
count	718.0	718.0	718.0	718.0	718.0	718.0	718.0
mean	0.7426340927287017	0.13852564186055072	0.263640729398118	0.3778559707851976	7.874508346940909	10358.126740947075	11.87325905292479
std	0.20859088430845618	0.22811329656838444	0.3123817111170372	0.3497426356561697	15.972937866033936	19.977653714617393	19.977653714617393
min	0.04398148148148148	5.046056315729293e-05	0.0	0.0	1.0	10150.0	2.0
25%	0.6102764573079195	0.002448048110403247	0.0	0.0	1.3333333333333333	10358.0	3.0
50%	0.7485237366685871	0.03660826293870919	0.11764705882352941	0.3333333333333333	2.6666666666666665	10365.0	5.0
75%	0.9341585570533506	0.1663316652253201	0.5	0.6666666666666666	7.3	10367.0	12.0
max	1.0	1.0	1.0	1.0	193.04545454545453	10368.0	220.0
